id_transaccion,fecha_venta,producto,categoria,precio_unitario,cantidad,descuento,tipo_descuento,region,score_vendedor,ingreso_total
TXN-00000996,2024-10-13,PROD-0031,Deportes,$45.60,1.0,48.91552458448676,porcentaje,Este,9.0,24.26901870154967
TXN-00000997,2024-07-15,PROD-0035,Juguetes,,3.0,10.741884638694584,porcentaje,Norte,7.0,108.02039703701185
TXN-00000998,2025-06-08,PROD-0044,Deportes,$177.63,3.0,0.0,ninguno,centro,1.0,612.1935348359785
TXN-00000999,2024-10-06,PROD-0067,Alimentos,$123.49,6.0,44023.37457842405,fijo,ESTE,5.0,51463.51200751039
TXN-00001000,2025-03-16,PROD-0078,Hogar,242.0793,2.0,29.171650976164035,porcentaje,Oeste,5.0,321.33703353091653
TXN-00001001,2025-02-05,PROD-0068,Electrónicos,128.6168,2.0,44.27195954469185,porcentaje,ESTE,7.0,163.08169280605333
TXN-00001002,2024-10-31,PROD-0093,Deportes,$108.61,0.0,0.0,ninguno,ESTE,6.0,8843.162882447232
TXN-00001003,2025-04-28,PROD-0097,Deportes,$265.01,3.0,0.0,ninguno,Oeste,8.0,902.7360228581316
TXN-00001004,2024-03-10,PROD-0071,Juguetes,$137.38,4.0,46.00712315120377,porcentaje,Este,1.0,283.75193144410207
TXN-00001005,2025-05-16,PROD-0038,Libros,$95.71,2.0,0.0,ninguno,norte,2.0,217.88703477204913
TXN-00001006,2025-04-08,PROD-0060,Alimentos,$341.18,3.0,0.0,ninguno,Norte,10.0,1322.9078989775785
TXN-00001007,2024-10-01,PROD-0043,Juguetes,,1.0,27778.677313783694,fijo,ESTE,5.0,26621.2771571818
TXN-00001008,2025-02-03,PROD-0063,Deportes,$68.45,6.0,29.085416432107,porcentaje,SUR,9.0,364.287949597422
TXN-00001009,2024-10-10,PROD-0082,Ropa,$42.35,4.0,0.0,ninguno,Este,9.0,202.37016342420742
TXN-00001010,2024-05-26,PROD-0037,Juguetes,$169.48,3.0,17764.56508234855,fijo,Oeste,2.0,18066.090159087136
TXN-00001011,2025-03-11,PROD-0051,Electrónicos,,5.0,3703.7238785168392,fijo,Oeste,8.0,2545.270814506537
TXN-00001012,2024-05-14,PROD-0005,Salud,,3.0,0.0,ninguno,norte,2.0,244.16965121897002
TXN-00001013,2024-06-20,PROD-0074,Libros,$292.11,2.0,0.0,ninguno,oeste,2.0,525.175553665301
TXN-00001014,2024-10-10,PROD-0049,Deportes,$15.29,5.0,0.0,ninguno,Nororiente,3.0,65.60730259244174
TXN-00001015,2025-04-01,PROD-0046,Libros,$85.63,1.0,0.0,ninguno,Sur,8.0,100.34499329313844
TXN-00001016,2024-07-28,PROD-0054,Electrónicos,$86.83,1.0,5.066297137409411,porcentaje,norte,1.0,74.00917081910892
TXN-00001017,2024-09-26,PROD-0022,Salud,"$9,999,999.99",2.0,0.0,ninguno,ESTE,7.0,99.94942399598806
TXN-00001018,2024-01-23,PROD-0060,Juguetes,769.2953,4.0,30667.24961288892,fijo,Oeste,4.0,33167.75938046304
TXN-00001019,2024-03-04,PROD-0075,Deportes,$84.81,4.0,0.0,ninguno,Este,3.0,373.3371227914111
TXN-00001020,2024-01-31,PROD-0035,Libros,$62.37,2.0,14348.769305779277,fijo,Oeste,3.0,12712.371514308687
TXN-00001021,2024-02-09,PROD-0014,Alimentos,$92.15,4.0,31.342258298505463,porcentaje,Centro,4.0,287.86328864130155
TXN-00001022,2025-04-18,PROD-0039,Deportes,$14.84,2.0,4019.020568595893,fijo,Oeste,4.0,3675.658421088842
TXN-00001023,2025-04-03,PROD-0020,Alimentos,$45.43,3.0,0.0,ninguno,Centro,4.0,157.60304351957367
TXN-00001024,2025-03-23,PROD-0038,Juguetes,218.0917,3.0,0.0,ninguno,norte,6.0,576.3838414850079
TXN-00001025,2024-01-31,PROD-0063,Electrónicos,$51.11,3.0,0.0,ninguno,Sur,10.0,144.48635811958502
TXN-00001026,2024-02-12,PROD-0012,Ropa,$42.69,6.0,33.81733918017749,porcentaje,Oeste,5.0,208.91994508354043
TXN-00001027,2024-06-01,PROD-0075,Electrónicos,292.5317,2.0,47.2525395669563,porcentaje,SUR,2.0,287.11356614603426
TXN-00001028,2024-11-04,PROD-0023,Deportes,$300.73,0.0,0.0,ninguno,Nororiente,7.0,3206.0537477143116
TXN-00001029,2024-07-01,PROD-0090,Hogar,143.3503,2.0,27000.21695036825,fijo,oeste,9.0,25797.23782662238
TXN-00001030,2024-09-22,PROD-0074,Ropa,59.76345,2.0,0.0,ninguno,Este,6.0,119.65914649840515
TXN-00001031,2024-04-04,PROD-0028,Juguetes,,2.0,0.0,ninguno,Centro,6.0,174.61186915778703
TXN-00001032,2025-02-02,PROD-0057,Ropa,$43.65,4.0,0.0,ninguno,Nororiente,7.0,160.86526374600174
TXN-00001033,2024-06-20,PROD-0012,Hogar,$36.77,2.0,6299.3822904259005,fijo,Norte,9.0,5471.687860628334
TXN-00001034,2024-02-06,PROD-0010,Electrónicos,$35.16,4.0,0.0,ninguno,Oeste,15.0,185.37042268081234
TXN-00001035,2025-02-08,PROD-0096,Hogar,$51.61,2.0,0.0,ninguno,Este,10.0,104.44685492873418
TXN-00001036,2025-05-07,PROD-0081,Libros,35.47226,1.0,0.0,ninguno,Centro,9.0,32.12140799440317
TXN-00001037,2024-01-09,PROD-0016,Salud,$22.04,2.0,0.0,ninguno,Sur,10.0,39.32132797937479
TXN-00001038,2024-08-25,PROD-0029,Libros,$109.67,3.0,49812.07950013832,fijo,Sur,5.0,60261.59935066609
TXN-00001039,2025-03-26,PROD-0020,Hogar,$111.18,3.0,0.0,ninguno,Centro,9.0,366.9184399495576
TXN-00001040,2025-01-19,PROD-0040,Ropa,$416.01,,48.085063793103025,porcentaje,centro,1.0,455.5466189409776
TXN-00001041,2025-04-11,PROD-0030,Hogar,$49.33,3.0,0.0,ninguno,norte,5.0,162.5970508531912
TXN-00001042,2024-08-14,PROD-0033,Alimentos,117.5061,5.0,0.0,ninguno,Oeste,9.0,646.0936747307173
TXN-00001043,2024-07-21,PROD-0053,Salud,$119.28,3.0,0.0,ninguno,Centro,3.0,408.2592049755408
TXN-00001044,2025-01-21,PROD-0019,Juguetes,$71.63,6.0,46.137832391688946,porcentaje,norte,8.0,290.6271803855252
TXN-00001045,2024-03-24,PROD-0089,Ropa,$175.90,2.0,0.0,ninguno,oeste,4.0,386.51253810783453
TXN-00001046,2024-05-10,PROD-0073,Juguetes,$180.86,3.0,17.726855373992592,porcentaje,Nororiente,6.0,538.2601877248602
TXN-00001047,2024-11-23,PROD-0077,Deportes,$120.86,5.0,32859.07476833412,fijo,centro,7.0,27742.81468012177
TXN-00001048,2024-12-30,PROD-0017,Ropa,$71.52,2.0,0.0,ninguno,SUR,9.0,154.66985234421193
TXN-00001049,2024-03-06,PROD-0071,Libros,$65.25,1.0,7511.439485444995,fijo,Nororiente,4.0,8066.336593753393
TXN-00001050,2024-10-04,PROD-0084,Alimentos,$26.29,2.0,38644.78672432533,fijo,Sur,8.0,36698.573785802786
TXN-00001051,2024-07-17,PROD-0018,Hogar,$43.58,5.0,0.0,ninguno,ESTE,5.0,197.72101298130053
TXN-00001052,2024-09-30,PROD-0076,Libros,$51.43,1.0,0.0,ninguno,Sur,4.0,45.70337866711756
TXN-00001053,2025-06-06,PROD-0036,Libros,$32.73,3.0,0.0,ninguno,oeste,1.0,90.64806451818048
TXN-00001054,2024-02-11,PROD-0079,Electrónicos,$133.74,2.0,0.0,ninguno,norte,1.0,305.11358043175335
TXN-00001055,2025-06-26,PROD-0048,Libros,$264.27,3.0,0.0,ninguno,oeste,8.0,694.4530485106698
TXN-00001056,2024-09-02,PROD-0081,Libros,"$9,999,999.99",2.0,44476.526657850445,fijo,Norte,2.0,47140.33127700494
TXN-00001057,2025-02-24,PROD-0015,Juguetes,$116.17,4.0,11.229587391658768,porcentaje,centro,2.0,348.08375393303385
TXN-00001058,2024-08-19,PROD-0039,Ropa,$35.49,5.0,0.0,ninguno,Sur,2.0,187.75557650627536
TXN-00001059,2024-06-18,PROD-0028,Deportes,$68.41,4.0,0.0,ninguno,ESTE,4.0,256.3914519214337
TXN-00001060,2025-02-23,PROD-0025,Salud,$48.36,9.0,41.496781809934895,porcentaje,SUR,2.0,224.13051759865849
TXN-00001061,2025-01-09,PROD-0031,Salud,$154.73,2.0,46.73208380964249,porcentaje,norte,6.0,172.34961280925563
TXN-00001062,2024-03-19,PROD-0039,Salud,,2.0,0.0,ninguno,Norte,9.0,95.07084661858038
TXN-00001063,2025-01-19,PROD-0013,Deportes,$223.74,7.0,0.0,ninguno,Nororiente,6.0,1579.3281371228068
TXN-00001064,2025-02-14,PROD-0071,Salud,$72.16,2.0,0.0,ninguno,norte,7.0,162.63517914900297
TXN-00001065,2024-07-30,PROD-0056,Deportes,50.16696,3.0,0.0,ninguno,Norte,9.0,192.67066902433885
TXN-00001066,2025-05-19,PROD-0083,Salud,29.13747,2.0,0.0,ninguno,ESTE,9.0,66.51329532666048
TXN-00001067,2024-12-15,PROD-0071,Electrónicos,$113.06,3.0,0.0,ninguno,Nororiente,7.0,363.9360968822816
TXN-00001068,2024-06-30,PROD-0015,Electrónicos,$201.48,1.0,6.364115700382182,porcentaje,Norte,1.0,194.8898240609652
TXN-00001069,2024-01-06,PROD-0007,Libros,$115.12,6.0,0.0,ninguno,SUR,8.0,737.6607738819606
TXN-00001070,2025-01-02,PROD-0043,Libros,675.1591,3.0,0.0,ninguno,Oeste,8.0,2242.475486131485
TXN-00001071,2024-04-23,PROD-0049,Salud,$325.97,3.0,0.0,ninguno,ESTE,4.0,1045.578816252288
TXN-00001072,2025-02-16,PROD-0025,Hogar,$68.25,2.0,13.363631776322908,porcentaje,norte,2.0,120.25295158894548
TXN-00001073,2024-10-13,PROD-0079,Juguetes,67.61131,1.0,0.0,ninguno,Nororiente,2.0,76.91840006411657
TXN-00001074,2024-09-11,PROD-0059,Hogar,$137.38,1.0,0.0,ninguno,Sur,3.0,135.3143084324163
TXN-00001075,2024-03-30,PROD-0075,Alimentos,$42.34,5.0,2960.2730166187266,fijo,oeste,8.0,2503.6446921548854
TXN-00001076,2025-01-22,PROD-0011,Ropa,$257.15,6.0,0.0,ninguno,ESTE,10.0,1794.3045097695456
TXN-00001077,2024-03-31,PROD-0082,Electrónicos,$124.64,1.0,0.0,ninguno,Oeste,2.0,142.19177189311813
TXN-00001078,2024-08-15,PROD-0021,Juguetes,$113.39,1.0,0.0,ninguno,centro,5.0,132.39233798218527
TXN-00001079,2025-03-31,PROD-0045,Salud,$167.04,0.0,0.0,ninguno,Sur,9.0,3665.343630064201
TXN-00001080,2025-05-16,PROD-0044,Ropa,$424.35,3.0,18.346624654322785,porcentaje,Centro,1.0,1111.612117358903
TXN-00001081,2025-06-23,PROD-0083,Salud,$104.99,4.0,0.0,ninguno,Sur,10.0,554.0832895995353
TXN-00001082,2025-06-06,PROD-0028,Electrónicos,$81.31,1.0,40282.244585096014,fijo,Sur,1.0,34180.6154416599
TXN-00001083,2024-10-30,PROD-0025,Alimentos,$349.97,7.0,0.0,ninguno,Norte,3.0,2546.2515083710296
TXN-00001084,2024-04-19,PROD-0034,Salud,$215.03,2.0,0.0,ninguno,Sur,1.0,400.55492774740344
TXN-00001085,2025-04-02,PROD-0037,Ropa,,4.0,0.0,ninguno,Oeste,8.0,325.2397983485189
TXN-00001086,2025-03-12,PROD-0019,Juguetes,,5.0,0.0,ninguno,oeste,5.0,441.5132635369382
TXN-00001087,2025-06-23,PROD-0018,Hogar,$107.32,2.0,0.0,ninguno,Este,5.0,246.43611615332415
TXN-00001088,2024-12-20,PROD-0024,Hogar,124.6651,,6.069331569595713,porcentaje,Sur,6.0,214.53272352985476
TXN-00001089,2024-03-18,PROD-0047,Salud,$26.55,3.0,35647.97631246613,fijo,SUR,3.0,30289.650104946875
TXN-00001090,2024-10-01,PROD-0035,Libros,$22.46,3.0,39.08690719083702,porcentaje,centro,8.0,37.30820722230079
TXN-00001091,2024-09-01,PROD-0040,Alimentos,$40.50,2.0,0.0,ninguno,Este,5.0,76.89874213395382
TXN-00001092,2025-04-04,PROD-0072,Electrónicos,$37.78,,0.0,ninguno,Sur,8.0,93.00948187703149
TXN-00001093,2024-08-01,PROD-0025,Libros,$50.43,3.0,0.0,ninguno,Nororiente,7.0,139.2412685588088
TXN-00001094,2024-06-28,PROD-0091,Alimentos,$159.37,5.0,30.660330271975162,porcentaje,oeste,7.0,480.8700100187517
TXN-00001095,2024-02-13,PROD-0076,Hogar,$77.32,3.0,0.0,ninguno,centro,10.0,291.2342948137118
TXN-00001096,2025-03-31,PROD-0018,Salud,$107.42,6.0,29781.424585128636,fijo,Este,6.0,29339.402625830426
TXN-00001097,2025-02-15,PROD-0032,Ropa,$29.91,2.0,0.0,ninguno,Este,4.0,64.41670776262981
TXN-00001098,2024-01-23,PROD-0019,Libros,$59.41,2.0,0.0,ninguno,Centro,8.0,106.9682387491938
TXN-00001099,2024-08-24,PROD-0028,Ropa,,3.0,0.0,ninguno,Nororiente,8.0,575.3937736225746
TXN-00001100,2024-09-18,PROD-0037,Salud,$153.77,3.0,0.0,ninguno,Centro,5.0,485.2359797060848
TXN-00001101,2024-09-12,PROD-0014,Salud,46.89371,4.0,32.732204436598025,porcentaje,ESTE,4.0,109.68113892517977
TXN-00001102,2025-05-15,PROD-0002,Hogar,$104.12,3.0,11.99765468925525,porcentaje,Oeste,10.0,318.5416083260415
TXN-00001103,2024-03-23,PROD-0044,Alimentos,651.2952,1.0,0.0,ninguno,Sur,3.0,634.7608633815405
TXN-00001104,2024-06-15,PROD-0071,Electrónicos,88.60265,4.0,0.0,ninguno,ESTE,1.0,336.9652844681062
TXN-00001105,2024-04-08,PROD-0031,Deportes,$48.24,2.0,16.507079025538005,porcentaje,Este,7.0,83.02367509668314
TXN-00001106,2024-05-13,PROD-0087,Juguetes,$76.99,3.0,9.300022613081275,porcentaje,norte,1.0,212.25904806755443
TXN-00001107,2025-05-09,PROD-0037,Libros,$97.80,2.0,0.0,ninguno,centro,8.0,221.33865544878785
TXN-00001108,2025-05-27,PROD-0091,Ropa,$78.57,5.0,47.08129731381733,porcentaje,norte,9.0,194.54392928320854
TXN-00001109,2024-01-25,PROD-0024,Ropa,$87.51,1.0,12400.680366592822,fijo,SUR,8.0,14651.269107435319
TXN-00001110,2024-12-10,PROD-0054,Salud,$24.55,3.0,27284.67119725293,fijo,SUR,3.0,22726.17377843334
TXN-00001111,2024-05-06,PROD-0077,Deportes,$37.85,5.0,0.0,ninguno,SUR,10.0,224.76048179936197
TXN-00001112,2024-04-14,PROD-0006,Libros,$78.70,3.0,25644.714848683136,fijo,ESTE,1.0,22411.733506811437
TXN-00001113,2024-06-08,PROD-0094,Electrónicos,$77.58,3.0,41.50154519625927,porcentaje,Nororiente,2.0,135.91151418687636
TXN-00001114,2024-04-15,PROD-0037,Hogar,$54.08,2.0,34.5720650987099,porcentaje,Sur,4.0,75.40690891858051
TXN-00001115,2024-09-24,PROD-0050,Ropa,$76.76,3.0,43.891601907684915,porcentaje,Centro,6.0,145.03338491084747
TXN-00001116,2025-06-26,PROD-0063,Ropa,$95.10,4.0,0.0,ninguno,Centro,8.0,458.6515064706499
TXN-00001117,2024-11-15,PROD-0065,Alimentos,$200.43,3.0,42857.0912018579,fijo,Centro,3.0,43805.44222496934
TXN-00001118,2025-01-29,PROD-0003,Juguetes,$82.33,5.0,6.850316428303964,porcentaje,Oeste,10.0,485.91745113849174
TXN-00001119,2024-09-25,PROD-0087,Electrónicos,$128.92,1.0,0.0,ninguno,Centro,9.0,166.10095915603603
TXN-00001120,2024-01-08,PROD-0063,Juguetes,$55.29,2.0,0.0,ninguno,Centro,3.0,135.58121621518504
TXN-00001121,2024-02-15,PROD-0100,Salud,$150.64,2.0,48.72957712677404,porcentaje,oeste,1.0,144.75098563193038
TXN-00001122,2024-05-26,PROD-0048,Salud,$126.24,3.0,39.17577588011257,porcentaje,Oeste,8.0,202.22158612792919
TXN-00001123,2024-05-12,PROD-0062,Deportes,$196.22,4.0,0.0,ninguno,norte,2.0,869.681401483199
TXN-00001124,2025-04-03,PROD-0045,Electrónicos,$171.08,2.0,0.0,ninguno,ESTE,3.0,317.44448392173325
TXN-00001125,2025-04-04,PROD-0089,Deportes,$152.91,3.0,0.0,ninguno,Centro,8.0,548.4830825795254
TXN-00001126,2025-04-10,PROD-0084,Hogar,82.38672,2.0,38.095669379393,porcentaje,Sur,2.0,83.44165906676494
TXN-00001127,2024-12-13,PROD-0091,Salud,$112.22,1.0,0.0,ninguno,SUR,4.0,129.6466228088384
TXN-00001128,2024-10-30,PROD-0051,Deportes,$234.43,5.0,27.47670283268409,porcentaje,Oeste,10.0,774.3091890151559
TXN-00001129,2024-12-19,PROD-0080,Salud,,1.0,28209.620457730172,fijo,norte,7.0,34702.73635760639
TXN-00001130,2024-08-09,PROD-0036,Ropa,$51.13,2.0,0.0,ninguno,oeste,7.0,116.0478736860969
TXN-00001131,2024-12-31,PROD-0047,Alimentos,$105.98,3.0,0.0,ninguno,Nororiente,10.0,302.4211449033384
TXN-00001132,2025-03-08,PROD-0077,Alimentos,$130.81,3.0,17.832055470471587,porcentaje,ESTE,8.0,349.33942499605365
TXN-00001133,2025-02-19,PROD-0009,Electrónicos,$42.88,7.0,12.813964924652879,porcentaje,Norte,5.0,275.3262709957611
TXN-00001134,2024-11-30,PROD-0072,Deportes,,3.0,0.0,ninguno,SUR,7.0,311.11117076100635
TXN-00001135,2024-02-01,PROD-0002,Electrónicos,$82.72,6.0,46.2377012460701,porcentaje,Norte,6.0,286.48423302712456
TXN-00001136,2025-01-30,PROD-0059,Alimentos,"$9,999,999.99",3.0,47803.48585091285,fijo,ESTE,4.0,50680.40213066336
TXN-00001137,2024-07-18,PROD-0048,Deportes,$73.87,3.0,42.23825103125306,porcentaje,Sur,10.0,130.6196595263501
TXN-00001138,2025-02-09,PROD-0047,Electrónicos,$78.13,2.0,7.897547494742176,porcentaje,Centro,6.0,166.5048223140722
TXN-00001139,2024-10-21,PROD-0050,Libros,$77.92,2.0,0.0,ninguno,centro,8.0,138.03939125733996
TXN-00001140,2025-04-25,PROD-0050,Alimentos,321.9263,1.0,39.41562835803377,porcentaje,Este,5.0,243.12156310264362
TXN-00001141,2024-07-03,PROD-0041,Electrónicos,$30.14,5.0,0.0,ninguno,Nororiente,2.0,160.23541708309978
TXN-00001142,2025-05-22,PROD-0046,Deportes,$42.86,3.0,0.0,ninguno,Este,2.0,149.2705984116908
TXN-00001143,2025-04-05,PROD-0057,Salud,$8.58,1.0,33.55420631901521,porcentaje,norte,9.0,6.909944919324562
TXN-00001144,2024-06-29,PROD-0077,Deportes,"$9,999,999.99",5.0,0.0,ninguno,centro,6.0,274.5863287451916
TXN-00001145,2024-09-20,PROD-0056,Juguetes,$63.05,5.0,21175.05227010857,fijo,Este,6.0,20245.864014614148
TXN-00001146,2024-10-16,PROD-0065,Alimentos,$56.88,4.0,0.0,ninguno,centro,2.0,211.47982277379313
TXN-00001147,2025-02-22,PROD-0084,Juguetes,$243.94,0.0,0.0,ninguno,Centro,8.0,7282.201188085058
TXN-00001148,2025-01-10,PROD-0099,Ropa,$195.30,2.0,0.0,ninguno,Nororiente,3.0,324.4204579321045
TXN-00001149,2025-04-09,PROD-0011,Salud,$96.55,2.0,7794.368020253087,fijo,oeste,6.0,9111.085914557592
TXN-00001150,2024-07-20,PROD-0072,Hogar,,1.0,0.0,ninguno,Oeste,4.0,68.08088450146369
TXN-00001151,2024-10-02,PROD-0023,Salud,$226.69,3.0,0.0,ninguno,SUR,15.0,810.5954781908086
TXN-00001152,2024-08-22,PROD-0020,Ropa,$88.43,3.0,11853.177093076949,fijo,Sur,2.0,11780.417863198536
TXN-00001153,2025-05-10,PROD-0080,Deportes,$43.10,2.0,21.47939988883369,porcentaje,Sur,9.0,62.693276327196926
TXN-00001154,2024-06-15,PROD-0007,Juguetes,19.20894,3.0,18.209741874837633,porcentaje,Sur,1.0,46.38775948804992
TXN-00001155,2024-11-15,PROD-0085,Juguetes,$60.51,5.0,27.065097044167608,porcentaje,Oeste,1.0,204.47560953802423
TXN-00001156,2024-03-06,PROD-0078,Libros,177.5370,6.0,42.199766896406345,porcentaje,centro,4.0,740.7475485380803
TXN-00001157,2025-04-08,PROD-0100,Electrónicos,$698.46,4.0,0.0,ninguno,Norte,9.0,3290.402810868547
TXN-00001158,2024-07-28,PROD-0067,Hogar,$95.15,1.0,0.0,ninguno,Oeste,8.0,88.89512994126078
TXN-00001159,2024-07-04,PROD-0088,Libros,,1.0,20.194182462177025,porcentaje,Centro,9.0,42.49790845343429
TXN-00001160,2024-11-13,PROD-0012,Alimentos,$30.99,0.0,0.0,ninguno,Este,3.0,8067.128162620777
TXN-00001161,2024-09-28,PROD-0089,Electrónicos,$147.93,2.0,0.0,ninguno,Sur,10.0,270.994901529886
TXN-00001162,2025-04-07,PROD-0017,Ropa,$18.39,3.0,17890.070682580907,fijo,Este,2.0,15059.375473676266
TXN-00001163,2024-10-16,PROD-0032,Juguetes,$147.72,0.0,0.0,ninguno,centro,1.0,4287.09411343562
TXN-00001164,2024-10-08,PROD-0013,Ropa,$187.91,2.0,0.0,ninguno,Nororiente,5.0,443.61121909492675
TXN-00001165,2024-02-27,PROD-0041,Electrónicos,$133.31,2.0,0.0,ninguno,oeste,5.0,316.89067048928104
TXN-00001166,2024-01-12,PROD-0075,Deportes,$73.87,2.0,8.12443592706133,porcentaje,ESTE,3.0,145.85858983847984
TXN-00001167,2024-08-05,PROD-0027,Hogar,$149.67,2.0,48.55403962429147,porcentaje,oeste,2.0,126.64620313225056
TXN-00001168,2025-06-28,PROD-0083,Ropa,$104.99,2.0,0.0,ninguno,oeste,11.0,216.0234008876384
TXN-00001169,2025-05-14,PROD-0061,Electrónicos,$44.69,1.0,34.335563733887035,porcentaje,Centro,4.0,29.307782759400176
TXN-00001170,2024-12-08,PROD-0063,Salud,$475.98,2.0,35.68443859003166,porcentaje,norte,7.0,598.6125633140002
TXN-00001171,2024-12-09,PROD-0094,Alimentos,$65.59,4.0,47.01629081084591,porcentaje,Norte,4.0,149.26952587693808
TXN-00001172,2024-08-01,PROD-0044,Juguetes,$180.94,3.0,21099.44219207891,fijo,Sur,3.0,17465.538971232203
TXN-00001173,2024-04-06,PROD-0035,Ropa,$10.21,6.0,26598.84587708238,fijo,SUR,6.0,22728.579665082583
TXN-00001174,2024-01-05,PROD-0100,Hogar,$283.96,1.0,0.0,ninguno,Oeste,6.0,311.57369265261497
TXN-00001175,2024-07-03,PROD-0056,Hogar,$337.61,7.0,46107.35240851541,fijo,ESTE,5.0,41605.126169232986
TXN-00001176,2024-06-21,PROD-0062,Hogar,$92.47,5.0,0.0,ninguno,Nororiente,2.0,506.76649099605305
TXN-00001177,2024-04-14,PROD-0030,Alimentos,$148.84,5.0,0.0,ninguno,Centro,10.0,909.5372542801497
TXN-00001178,2024-05-21,PROD-0022,Electrónicos,$148.81,4.0,0.0,ninguno,norte,6.0,658.9788138079778
TXN-00001179,2024-01-14,PROD-0017,Alimentos,$50.48,-4.0,33.04739980223738,porcentaje,centro,3.0,10456.260490269799
TXN-00001180,2024-11-27,PROD-0023,Juguetes,$147.29,3.0,41.74177919650351,porcentaje,Centro,8.0,293.91618780826144
TXN-00001181,2025-05-20,PROD-0020,Juguetes,43.47702,4.0,0.0,ninguno,Este,5.0,202.52555940714922
TXN-00001182,2025-01-11,PROD-0075,Deportes,$52.05,3.0,0.0,ninguno,Norte,2.0,168.2426275953254
TXN-00001183,2024-09-01,PROD-0006,Libros,$248.20,4.0,8802.163302911473,fijo,Centro,8.0,9464.547450967193
TXN-00001184,2024-08-17,PROD-0063,Juguetes,$216.41,,0.0,ninguno,SUR,1.0,627.0391540015116
TXN-00001185,2024-06-16,PROD-0095,Deportes,$47.67,2.0,0.0,ninguno,SUR,3.0,95.61791728117099
TXN-00001186,2024-03-18,PROD-0077,Juguetes,$46.52,4.0,43.986863182952746,porcentaje,ESTE,7.0,104.16246195985289
TXN-00001187,2024-11-22,PROD-0041,Electrónicos,$50.35,4.0,0.0,ninguno,Norte,8.0,224.15797578528984
TXN-00001188,2024-11-04,PROD-0006,Juguetes,174.0557,2.0,0.0,ninguno,Este,10.0,363.72181457502904
TXN-00001189,2024-01-04,PROD-0084,Ropa,$36.60,,0.0,ninguno,SUR,8.0,94.48010232233904
TXN-00001190,2024-08-14,PROD-0001,Deportes,$124.09,2.0,35.47469893817075,porcentaje,Norte,3.0,171.7448443682514
TXN-00001191,2024-05-31,PROD-0069,Libros,176.2955,2.0,19.453655170045856,porcentaje,centro,8.0,286.56178365000005
TXN-00001192,2024-04-02,PROD-0068,Alimentos,$83.14,0.0,45469.080493594796,fijo,SUR,8.0,8675.902979960103
TXN-00001193,2025-01-18,PROD-0020,Electrónicos,$223.42,3.0,29.285595970218843,porcentaje,ESTE,7.0,564.0754408658595
TXN-00001194,2024-10-13,PROD-0074,Ropa,$68.45,7.0,29.467865791557358,porcentaje,Centro,8.0,409.69021359900324
TXN-00001195,2024-12-11,PROD-0018,Alimentos,$74.26,5.0,0.0,ninguno,ESTE,9.0,426.8937859099138
TXN-00001196,2025-01-23,PROD-0023,Libros,$37.36,4.0,0.0,ninguno,Sur,6.0,126.85728208270378
TXN-00001197,2025-06-19,PROD-0082,Libros,$224.86,1.0,19.86595314592823,porcentaje,Centro,10.0,227.42905974121524
TXN-00001198,2025-03-13,PROD-0098,Salud,$45.16,6.0,0.0,ninguno,oeste,99.0,627.5479084956304
TXN-00001199,2024-12-04,PROD-0027,Libros,$123.32,2.0,24.734626022203187,porcentaje,Norte,1.0,215.36577991853773
TXN-00001200,2025-04-24,PROD-0093,Alimentos,$84.42,3.0,46265.481656315715,fijo,centro,2.0,50144.82148893037
TXN-00001201,2024-09-17,PROD-0092,Alimentos,$34.90,3.0,0.0,ninguno,norte,5.0,89.1404213199041
TXN-00001202,2025-06-20,PROD-0077,Juguetes,,3.0,0.0,ninguno,Centro,5.0,193.44408822115273
TXN-00001203,2025-02-18,PROD-0015,Deportes,$312.49,3.0,42.6838421636855,porcentaje,norte,9.0,484.43609802068664
TXN-00001204,2024-12-20,PROD-0030,Salud,$107.93,5.0,0.0,ninguno,Norte,7.0,496.4712340727728
TXN-00001205,2025-05-07,PROD-0068,Alimentos,$36.30,1.0,0.0,ninguno,norte,1.0,38.53665085890656
TXN-00001206,2024-10-07,PROD-0100,Deportes,,4.0,0.0,ninguno,Centro,5.0,490.03942526066595
TXN-00001207,2025-01-27,PROD-0082,Juguetes,$78.92,4.0,0.0,ninguno,Este,6.0,368.74285557562683
TXN-00001208,2024-06-04,PROD-0043,Alimentos,2015.538,1.0,44.16048383646019,porcentaje,Oeste,10.0,1303.9475161365583
TXN-00001209,2025-06-08,PROD-0024,Electrónicos,$116.35,3.0,36.54893856057842,porcentaje,Sur,7.0,189.9821986987222
TXN-00001210,2024-12-05,PROD-0097,Electrónicos,$63.91,3.0,0.0,ninguno,norte,2.0,206.72852075696136
TXN-00001211,2025-03-02,PROD-0028,Hogar,$323.12,7.0,21090.223572883868,fijo,Centro,2.0,21956.786213485084
TXN-00001212,2024-09-08,PROD-0035,Alimentos,17.16834,,30642.230263947586,fijo,centro,4.0,36295.678377918535
TXN-00001213,2025-04-17,PROD-0097,Salud,$97.99,4.0,44.859903603819085,porcentaje,centro,5.0,195.8396919060231
TXN-00001214,2024-02-10,PROD-0057,Juguetes,541.8480,1.0,44.25028223246532,porcentaje,Norte,2.0,289.3079429825605
TXN-00001215,2024-03-03,PROD-0027,Hogar,81.07872,-4.0,19.13168535794199,porcentaje,Nororiente,8.0,3935.0960521000275
