id_cliente,ingreso_mensual,ticket_promedio,antigüedad_meses,llamadas_soporte,satisfaccion,descuento_usado,genero,region,fecha_ultima_compra,num_productos,gasto_total_anual,edad,churn
CLI-11012,581.0,"$1,000",54.0,2.0,5.0,20.6%,male,Bogotá,2024-10-04,4.0,587.6501797772507,71,1
CLI-11013,181.0,"$1,000",21.0,0.0,4.0,15.9%,M,Bogotá,2025-02-20,3.0,490.02193755960195,38,0
CLI-11014,91.0,"$1,000",42.0,1.0,5.0,32.3%,Female,Medellin,2025/01/18,8.0,537.2420378738212,56,0
CLI-11015,131.0,"$1,000",1.0,1.0,3.0,44.5,Masculino,carthagena,03-Aug-2024,10.0,1246.59318949764,10,0
CLI-11016,133.0,"$1,000",13.0,3.0,4.0,6.9%,M,Cucuta,2024-11-03,4.0,436.5211432484553,44,0
CLI-11017,252.0,"1,000",12.0,1.0,5.0,,male,cucuta,2024-10-21,8.0,672.0036844113939,28,0
CLI-11018,208.0,"1,000",5.0,1.0,3.0,,female,Barranquilla,17-Oct-2024,3.0,251.28685768659858,50,0
CLI-11019,200.0,"$1,000",5.0,0.0,1.0,11.1%,Femenino,Cucuta,17/08/2024,8.0,1153.5902792840793,59,1
CLI-11020,355.0,"1,000",14.0,0.0,2.0,15.5%,Masculino,Bogotá,2024-06-12,2.0,552.618152292385,33,1
CLI-11021,300.0,"$1,000",0.0,2.0,4.0,29.0,No binario,Cucuta,07-Jan-2025,6.0,316.7957553433814,50,1
CLI-11022,296.0,"$1,000",17.0,3.0,5.0,27.7,H,cucuta,23/01/2025,6.0,384.1139498287952,36,0
CLI-11023,313.0,"$1,000",1.0,4.0,4.0,32.2,Mujer,cali,2024-07-03,2.0,346.23786192384125,42,0
CLI-11024,354.0,"$1,000",,3.0,3.0,40.9%,H,Bogotá,2024/12/09,4.0,404.8354563500532,48,0
CLI-11025,69.0,"$1,000",14.0,2.0,2.0,9.4%,Femenino,carthagena,27-Jun-2024,6.0,467.2362181699045,26,1
CLI-11026,186513.0,"1,000",4.0,2.0,,37.2%,H,Bogotá,,3.0,351.51774943686934,27,0
CLI-11027,66.0,"1,000",77.0,3.0,5.0,33.4%,Otro,Cartagena,2024-09-05,4.0,132.73777788063853,55,1
CLI-11028,250.0,"$1,000",14.0,0.0,2.0,4.0%,F,Cali,2024/09/12,4.0,1397.0096922630564,31,1
CLI-11029,244.0,"$1,000",16.0,1.0,3.0,17.2%,female,BARRANQUILLA,22/06/2024,6.0,486.0964882808852,61,0
CLI-11030,458.0,"$1,000",0.0,1.0,3.0,,Female,Cucuta,22/02/2025,7.0,487.7781301910031,15,0
CLI-11031,499.0,"1,000",49.0,2.0,2.0,4.5%,Male,bogota,2024/12/18,2.0,390.09175424852447,56,1
CLI-11032,276.0,"1,000",11.0,2.0,3.0,14.2%,Male,Bogotá,2024-11-14,5.0,761.7616823301877,42,0
CLI-11033,181.0,"$1,000",4.0,3.0,1.0,12.2%,NB,BARRANQUILLA,2025-03-23,5.0,417.2763385813612,40,1
CLI-11034,,"$1,000",6.0,3.0,3.0,45.0,Mujer,carthagena,25-Nov-2024,3.0,324.51894398430994,44,1
CLI-11035,178.0,"$1,000",32.0,2.0,1.0,,Male,Medellin,05-Oct-2024,6.0,339.37169434531,20,0
CLI-11036,244.0,"1,000",59.0,70.0,3.0,28.9,H,MEDELLIN,30-Nov-2024,2.0,968.6636764658859,58,1
CLI-11037,442.0,"$1,000",13.0,3.0,,36.8%,Masculino,carthagena,06-Oct-2024,4.0,464.8300244413494,35,0
CLI-11038,175.0,"$1,000",4.0,2.0,1.0,50.0%,female,Cartagena,2025-04-25,4.0,393.63017383700935,29,1
CLI-11039,397.0,"$1,000",2.0,0.0,2.0,20.5%,female,cucuta,04/12/2024,4.0,297.431482606782,74,1
CLI-11040,367.0,"$1,000",0.0,2.0,4.0,26.1%,female,Cucuta,27-Jun-2024,3.0,322.3481708387449,36,0
CLI-11041,138.0,"$1,000",9.0,1.0,,32.6%,Masculino,carthagena,,6.0,859.5814379452588,29,1
CLI-11042,439.0,"$1,000",52.0,1.0,5.0,46.0,Prefiero no decirlo,Bogotá,2024/12/17,6.0,212.42059612967242,54,0
CLI-11043,372.0,"1,000",22.0,0.0,1.0,39.9,Male,Medellin,17-Oct-2024,8.0,644.7019614393822,45,0
CLI-11044,260.0,"$1,000",4.0,1.0,,3.2%,Masculino,Cartagena,16/10/2024,3.0,661.5810883669016,57,0
CLI-11045,155.0,"$1,000",16.0,2.0,5.0,35.6%,No binario,Barranquilla,2025/03/28,10.0,469.15844801368917,43,0
CLI-11046,146.0,"$1,000",9.0,2.0,3.0,12.6%,Female,Bogotá,2025/04/21,9.0,353.2147915711463,56,1
CLI-11047,177.0,"$1,000",12.0,3.0,5.0,12.7,Femenino,BARRANQUILLA,31-Aug-2024,4.0,142.96230604456508,72,0
CLI-11048,339.0,"1,000",19.0,1.0,1.0,27.4%,female,carthagena,2024/11/19,4.0,642.1992376282349,30,1
CLI-11049,138.0,"1,000",3.0,1.0,,,H,carthagena,2024-07-06,4.0,132.0868295393527,35,1
CLI-11050,318.0,"$1,000",26.0,2.0,2.0,8.0%,H,Cucuta,2024-06-05,3.0,453.4041349645983,17,0
CLI-11051,116.0,"1,000",64.0,1.0,1.0,15.7,M,bogota,02/04/2025,2.0,418.41085500101195,47,1
CLI-11052,216.0,"1,000",0.0,2.0,5.0,35.8%,M,cucuta,2025/01/21,5.0,690.6407777699637,43,0
CLI-11053,261.0,"1,000",21.0,6.0,,7.6%,Femenino,Barranquilla,06-Aug-2024,4.0,215.50839354219542,60,0
CLI-11054,1061.0,"$1,000",,2.0,2.0,42.5%,Female,Medellin,14/02/2025,3.0,208.17747622671072,41,1
CLI-11055,107.0,"$1,000",1.0,1.0,1.0,22.8,Male,Cucuta,21-Mar-2025,10.0,586.5224564258067,40,1
CLI-11056,592.0,"$1,000",15.0,141.0,1.0,29.3%,Mujer,bogota,2025/04/06,1.0,357.9651830142533,44,0
CLI-11057,268.0,"1,000",6.0,1.0,2.0,4.0,H,Bogotá,01/12/2024,1.0,98.29982775499133,38,0
CLI-11058,313.0,"1,000",31.0,2.0,4.0,47.7,Masculino,carthagena,2025-01-13,7.0,401.68043007313383,47,0
CLI-11059,263.0,"$1,000",27.0,3.0,5.0,45.4%,H,carthagena,,5.0,1429.9909918874728,45,0
CLI-11060,320.0,"$1,000",67.0,1.0,3.0,9.5,Female,bogota,,4.0,592.3118374574926,50,0
CLI-11061,223.0,"$1,000",15.0,1.0,5.0,33.2,Female,Cucuta,2025/05/02,2.0,175.92973843601763,38,0
CLI-11062,585.0,"$1,000",0.0,0.0,5.0,39.7%,No binario,Cúcuta,07/07/2024,5.0,560.4699393459315,50,1
CLI-11063,186.0,"1,000",0.0,1.0,4.0,6.1,female,Cúcuta,2025-04-30,3.0,802.6808966602363,51,1
CLI-11064,483.0,"$1,000",1.0,2.0,1.0,28.9%,F,cali,2024-09-12,5.0,120.60029246894189,37,1
CLI-11065,166.0,"1,000",8.0,4.0,5.0,,Femenino,cucuta,2024-06-17,4.0,329.89902653687955,40,1
CLI-11066,236.0,"1,000",34.0,1.0,5.0,25.3%,Female,bogota,2025-01-26,4.0,1001.9249084668892,39,1
CLI-11067,129.0,"1,000",9.0,1.0,3.0,46.2,Prefiero no decirlo,Cúcuta,2025-04-05,5.0,138.80264133289896,23,1
CLI-11068,322.0,"1,000",1.0,2.0,3.0,2.4,Femenino,Cúcuta,08-May-2025,3.0,331.6367878399571,34,1
CLI-11069,582.0,"$1,000",35.0,1.0,4.0,46.0%,Male,Barranquilla,2025-01-28,8.0,347.0193620760527,53,0
CLI-11070,234.0,"1,000",38.0,2.0,3.0,48.9%,Masculino,Cali,19/06/2024,4.0,301.606794902822,54,0
CLI-11071,217.0,"1,000",1.0,3.0,2.0,7.8%,Femenino,Barranquilla,16/12/2024,11.0,1056.899984841274,47,0
CLI-11072,125.0,"$1,000",14.0,2.0,4.0,21.5,Male,Bogotá,2024/12/31,3.0,949.1805525897739,26,0
CLI-11073,213.0,"$1,000",8.0,0.0,4.0,31.0%,Female,Bogotá,30/05/2025,5.0,326.4499107101961,56,0
CLI-11074,94.0,"$1,000",17.0,1.0,1.0,44.7%,No binario,Cali,01-Oct-2024,7.0,197.95072362461877,69,1
CLI-11075,141.0,"$1,000",49.0,1.0,,8.0%,male,Bogotá,25-Mar-2025,2.0,983.4546156063516,50,0
CLI-11076,280.0,"$1,000",5.0,3.0,,16.7%,Masculino,Cartagena,2024/09/23,6.0,693.979689740151,41,0
CLI-11077,540.0,"$1,000",44.0,0.0,3.0,39.9%,male,Cartagena,03-Aug-2024,6.0,398.7104143057799,29,0
CLI-11078,1320.0,"1,000",15.0,5.0,1.0,20.5%,Mujer,Cucuta,23/08/2024,5.0,638.0608708003064,41,1
CLI-11079,172.0,"$1,000",16.0,1.0,5.0,30.2%,F,Medellin,24/11/2024,6.0,634.77430651096,34,0
CLI-11080,579.0,"$1,000",15.0,3.0,4.0,28.0,male,Cúcuta,2024/10/07,3.0,218.72520462279218,39,0
CLI-11081,283.0,"$1,000",16.0,4.0,3.0,48.7%,Mujer,Medellin,2025-01-09,5.0,266.18988179684186,61,0
CLI-11082,223.0,"$1,000",5.0,3.0,3.0,7.1%,Mujer,BARRANQUILLA,2024-09-16,4.0,405.02378489551063,0,0
CLI-11083,317.0,"1,000",8.0,3.0,4.0,,Male,Cúcuta,26-Sep-2024,13.0,104.23574100385119,36,0
CLI-11084,254.0,"$1,000",36.0,3.0,,,male,Cali,2025-03-25,4.0,317.38903873754356,43,1
CLI-11085,261.0,"$1,000",6.0,2.0,,45.2,M,bogota,2025-02-03,4.0,231.68023293993,41,1
CLI-11086,192.0,"$1,000",53.0,2.0,4.0,5.9,F,Cúcuta,2024-08-22,1.0,454.8557946668227,35,1
CLI-11087,106.0,"$1,000",8.0,1.0,2.0,32.1%,Masculino,Medellin,2024/12/23,5.0,183.4039837030504,21,1
CLI-11088,97.0,"1,000",14.0,1.0,3.0,42.0%,Masculino,MEDELLIN,07/03/2025,3.0,544.8874994560813,54,0
CLI-11089,362.0,"1,000",24.0,0.0,2.0,39.3%,male,Cartagena,2024-06-04,8.0,471.4299929461814,59,1
CLI-11090,207.0,"$1,000",52.0,1.0,1.0,0.5%,Femenino,Barranquilla,20-Jul-2024,3.0,375.670230982685,32,0
CLI-11091,171.0,"1,000",1.0,3.0,5.0,22.6%,Female,Bogotá,23-Aug-2024,5.0,560.279554426194,32,0
CLI-11092,246.0,"$1,000",,3.0,3.0,5.8%,M,Cucuta,30-Dec-2024,2.0,610.723607465908,55,0
CLI-11093,394.0,"1,000",19.0,1.0,2.0,7.6%,female,Barranquilla,11/11/2024,3.0,341.53992896066774,32,1
CLI-11094,273.0,"$1,000",11.0,1.0,2.0,35.3%,Mujer,Medellin,2024-06-21,4.0,413.5518911722854,21,0
CLI-11095,165.0,"$1,000",12.0,0.0,4.0,47.8%,Femenino,bogota,21-Nov-2024,2.0,250.86989939408014,35,0
CLI-11096,511.0,"1,000",2.0,0.0,1.0,31.7%,Mujer,Cartagena,2024/08/04,4.0,248.83001337163944,62,0
CLI-11097,631.0,"1,000",4.0,1.0,3.0,5.1%,F,carthagena,28-Jul-2024,6.0,1219.7235535398443,34,0
CLI-11098,329.0,"$1,000",4.0,4.0,2.0,12.2%,Male,carthagena,2024-08-12,6.0,350.1672914796232,32,1
CLI-11099,439.0,"1,000",6.0,2.0,,18.9,male,Cartagena,25-Oct-2024,4.0,400.13087459037945,34,0
CLI-11100,516.0,"1,000",20.0,3.0,4.0,6.3,F,Cucuta,27/01/2025,7.0,382.20390984119643,24,1
CLI-11101,482.0,"$1,000",21.0,1.0,4.0,42.4,Masculino,BARRANQUILLA,29-Jan-2025,5.0,523.2520732024806,22,0
CLI-11102,354.0,"1,000",27.0,3.0,1.0,9.7%,Masculino,Medellin,2024-08-09,4.0,275.67497410341025,38,1
CLI-11103,350.0,"1,000",34.0,3.0,1.0,6.5%,Female,MEDELLIN,2024/12/31,7.0,294.87463916198436,20,1
CLI-11104,334.0,"$1,000",10.0,1.0,3.0,36.3%,NB,Cali,03/03/2025,6.0,777.3574048107697,36,0
CLI-11105,127.0,"$1,000",60.0,3.0,2.0,6.3%,Male,carthagena,27-Mar-2025,4.0,142.4339898897177,45,1
CLI-11106,77151.0,"1,000",0.0,83.0,4.0,20.5,Mujer,Bogotá,2024-10-20,7.0,459.821708153922,47,1
CLI-11107,108.0,"1,000",-12.0,2.0,4.0,25.8%,Male,Medellin,2024-06-16,5.0,227.09140857917572,39,0
CLI-11108,152.0,"$1,000",17.0,86.0,2.0,4.0%,Femenino,cali,2025/01/14,6.0,98.85778846797892,24,1
CLI-11109,535.0,"$1,000",2.0,4.0,1.0,27.8%,Mujer,BARRANQUILLA,06-Oct-2024,7.0,381.14093956004575,35,1
CLI-11110,405.0,"$1,000",39.0,3.0,2.0,24.0,F,bogota,09-Feb-2025,5.0,179.80750812025403,47,1
CLI-11111,597.0,"1,000",33.0,2.0,3.0,33.4%,No binario,bogota,2025-01-07,4.0,158.6436816977415,51,0
CLI-11112,208.0,"1,000",49.0,1.0,,11.0,Otro,Cucuta,2025-01-03,5.0,2482.5785958997308,37,1
CLI-11113,123.0,"$1,000",3.0,3.0,2.0,17.8,Prefiero no decirlo,bogota,21/01/2025,7.0,589.608056059024,31,1
CLI-11114,212.0,"1,000",3.0,1.0,2.0,33.0,F,bogota,2024-07-27,7.0,599.823044589907,43,0
CLI-11115,260.0,"1,000",11.0,2.0,1.0,1.8%,Femenino,MEDELLIN,,6.0,388.66700848923205,36,1
CLI-11116,257.0,"$1,000",-2.0,3.0,4.0,5.8,M,Cali,23/02/2025,8.0,174.87973997543978,26,1
CLI-11117,483.0,"$1,000",10.0,3.0,5.0,14.2,Masculino,MEDELLIN,21/01/2025,7.0,359.2978310730712,46,0
CLI-11118,197.0,"$1,000",22.0,2.0,5.0,5.3,female,Cúcuta,25-May-2025,3.0,314.61474602404803,42,0
CLI-11119,302.0,"$1,000",6.0,0.0,5.0,2.0,M,bogota,2024-08-29,8.0,104.90009056286091,25,0
CLI-11120,135.0,"$1,000",21.0,1.0,4.0,49.4%,NB,bogota,16/09/2024,8.0,1413.6159219266776,32,0
CLI-11121,321.0,"1,000",5.0,6.0,4.0,22.8,H,bogota,01/08/2024,3.0,378.95106714054253,39,1
CLI-11122,245.0,"1,000",6.0,1.0,1.0,26.7%,male,Cartagena,2024/11/09,2.0,225.2121126782942,19,1
CLI-11123,156.0,"$1,000",56.0,2.0,2.0,12.7,Masculino,Cucuta,04/07/2024,4.0,439.7512935921006,31,1
CLI-11124,212.0,"1,000",0.0,2.0,,0.4,Male,MEDELLIN,2025/04/11,5.0,153.69377855209945,51,0
CLI-11125,219.0,"1,000",25.0,1.0,5.0,37.5,H,BARRANQUILLA,16-Jan-2025,6.0,209.24338441207775,34,0
CLI-11126,208.0,"$1,000",13.0,2.0,5.0,36.2%,Mujer,Cali,2024/12/20,6.0,1182.6653429596402,30,0
CLI-11127,708.0,"$1,000",12.0,2.0,4.0,48.6,male,Cartagena,,10.0,280.3927171916732,58,0
CLI-11128,231.0,"1,000",5.0,2.0,,1.1,female,Cartagena,2025/03/13,7.0,398.3341411862032,47,1
CLI-11129,211.0,"1,000",17.0,1.0,5.0,6.9%,M,Medellin,2025-02-02,2.0,433.74264838507,52,1
CLI-11130,70.0,"$1,000",7.0,2.0,2.0,35.6%,female,BARRANQUILLA,28-Apr-2025,7.0,inf,30,1
CLI-11131,143.0,"1,000",6.0,3.0,1.0,16.5,F,Bogotá,2024/06/22,3.0,276.69862749924704,37,0
CLI-11132,,"1,000",6.0,0.0,4.0,3.2,Masculino,Barranquilla,2024-12-18,5.0,1975.0877293944243,41,0
CLI-11133,162.0,"1,000",5.0,3.0,1.0,15.0%,male,cucuta,2025/05/28,3.0,240.15539124767125,45,0
CLI-11134,108929.0,"1,000",0.0,2.0,,4.4%,female,Cucuta,08/03/2025,7.0,215.78290537390197,76,1
CLI-11135,222.0,"$1,000",73.0,2.0,4.0,41.9%,Female,Bogotá,05-Nov-2024,10.0,568.7529166130498,43,1
CLI-11136,530.0,"$1,000",6.0,179.0,5.0,43.8%,M,Bogotá,2024/12/04,6.0,164.11521329295053,58,0
CLI-11137,254.0,"$1,000",13.0,1.0,5.0,31.8%,F,Cúcuta,27-Nov-2024,0.0,824.5675447872875,76,0
CLI-11138,250.0,"1,000",16.0,2.0,1.0,19.3%,Masculino,MEDELLIN,10-May-2025,5.0,350.4584583884114,67,1
CLI-11139,232.0,"1,000",1.0,3.0,1.0,38.4,M,Cartagena,2024-07-16,1.0,441.5625345598163,44,0
CLI-11140,245.0,"1,000",58.0,1.0,,31.6,Masculino,BARRANQUILLA,03/08/2024,4.0,496.14520604221775,59,0
CLI-11141,686.0,"$1,000",8.0,2.0,2.0,39.6%,Femenino,cali,2025-03-15,4.0,318.08366709693456,43,1
CLI-11142,61.0,"$1,000",3.0,1.0,1.0,25.5,male,Cali,2025-01-19,5.0,765.84882596522,41,0
CLI-11143,74.0,"$1,000",3.0,3.0,3.0,47.9%,Mujer,carthagena,2025/05/01,6.0,635.7626820512476,54,0
CLI-11144,177.0,"$1,000",8.0,2.0,4.0,14.5%,M,Medellin,16-Apr-2025,5.0,579.1206006421392,55,1
CLI-11145,247.0,"$1,000",11.0,0.0,5.0,30.2,male,carthagena,28/07/2024,6.0,139.7682411506219,49,0
CLI-11146,370.0,"1,000",7.0,4.0,3.0,40.4%,M,Medellin,21-Apr-2025,4.0,316.0636225824201,39,0
CLI-11147,,"$1,000",2.0,2.0,4.0,44.7%,Femenino,Cucuta,2025/01/25,5.0,373.1921688345497,34,1
CLI-11148,194.0,"1,000",0.0,2.0,3.0,47.3,Femenino,carthagena,04/06/2024,5.0,1361.5496564677521,23,1
CLI-11149,451.0,"1,000",25.0,1.0,5.0,19.8%,female,BARRANQUILLA,03-Feb-2025,6.0,149.93324411723242,44,0
CLI-11150,454.0,"1,000",29.0,3.0,3.0,35.0%,Masculino,bogota,24/09/2024,7.0,258.08032205757155,45,0
CLI-11151,273.0,"$1,000",2.0,3.0,4.0,14.5%,M,MEDELLIN,2025-04-24,8.0,860.1520202991326,54,0
CLI-11152,436.0,"1,000",17.0,0.0,5.0,32.5%,male,Cartagena,,5.0,209.10959226863162,20,0
CLI-11153,288.0,"1,000",24.0,2.0,5.0,9.2%,Female,BARRANQUILLA,2024/07/01,6.0,254.5823386241962,43,0
CLI-11154,175.0,"$1,000",36.0,6.0,3.0,21.1%,Female,bogota,03-Jul-2024,9.0,inf,38,0
CLI-11155,372.0,"1,000",39.0,3.0,3.0,46.0%,Mujer,bogota,2024-10-13,5.0,521.1529428189917,41,0
CLI-11156,261.0,"1,000",11.0,2.0,3.0,40.5%,H,BARRANQUILLA,12/06/2024,7.0,735.5162082563809,60,0
CLI-11157,245.0,"$1,000",10.0,2.0,1.0,24.8%,F,Cali,2024/09/22,3.0,668.9951457538754,61,0
CLI-11158,592.0,"$1,000",24.0,1.0,2.0,7.3,Mujer,Barranquilla,15-Jan-2025,3.0,437.88617743067294,57,1
CLI-11159,56.0,"$1,000",,0.0,4.0,19.9%,Mujer,BARRANQUILLA,09/07/2024,4.0,430.1010688191222,43,0
CLI-11160,105.0,"$1,000",4.0,4.0,1.0,6.9,F,Cucuta,22/02/2025,4.0,750.4393360830213,39,1
CLI-11161,120.0,"1,000",0.0,1.0,4.0,3.4,male,Medellin,2024/07/28,5.0,222.98702130457445,60,0
CLI-11162,112949.0,"$1,000",41.0,2.0,,45.3%,Masculino,carthagena,27-Jun-2024,9.0,1358.060488973639,67,0
CLI-11163,210.0,"$1,000",6.0,2.0,3.0,24.6%,Prefiero no decirlo,Cucuta,2024-12-19,5.0,277.5926657226687,65,0
CLI-11164,99.0,"$1,000",5.0,1.0,5.0,4.5%,M,Cucuta,2025-03-09,4.0,825.6438173509223,49,0
CLI-11165,135.0,"$1,000",,4.0,2.0,35.8,Femenino,cucuta,04-Apr-2025,4.0,574.8636016360433,42,1
CLI-11166,146.0,"$1,000",11.0,1.0,4.0,3.7%,NB,Bogotá,2024/11/17,3.0,275.02146657695977,52,0
CLI-11167,1069.0,"1,000",2.0,4.0,4.0,19.8%,Female,Bogotá,29-Sep-2024,6.0,565.9478712339127,53,1
CLI-11168,721.0,"$1,000",30.0,0.0,,11.5%,Female,Cucuta,2024-10-29,5.0,441.0831717238101,35,0
CLI-11169,191.0,"$1,000",1.0,3.0,5.0,8.2,Male,MEDELLIN,2024-10-07,6.0,117.225195271947,39,0
CLI-11170,197.0,"1,000",67.0,3.0,3.0,26.7%,Female,Medellin,,12.0,379.6619822410719,87,0
CLI-11171,123.0,"1,000",14.0,2.0,2.0,36.0%,Prefiero no decirlo,Barranquilla,2025/05/15,4.0,168.32467107132248,35,1
CLI-11172,78.0,"$1,000",25.0,4.0,4.0,24.4%,NB,Cartagena,25/02/2025,4.0,575.5014401128745,54,1
CLI-11173,76223.0,"$1,000",20.0,4.0,5.0,,male,Bogotá,08-Jul-2024,1.0,365.3774098789545,34,0
CLI-11174,134.0,"$1,000",12.0,5.0,2.0,45.9%,Prefiero no decirlo,Cartagena,30/11/2024,9.0,745.6093780907606,40,1
CLI-11175,233.0,"$1,000",11.0,5.0,2.0,40.4%,M,bogota,30-Jan-2025,6.0,247.7102250344083,28,0
CLI-11176,94.0,"$1,000",15.0,3.0,3.0,47.8,F,Cali,2024/10/02,6.0,162.8575511370919,28,0
CLI-11177,155.0,"1,000",5.0,1.0,1.0,46.5%,Male,Cucuta,2024/12/27,6.0,189.93055694234178,51,1
CLI-11178,268.0,"1,000",19.0,1.0,2.0,41.6,Masculino,bogota,2025/04/10,7.0,1659.1746310423996,49,1
CLI-11179,305.0,"$1,000",3.0,2.0,1.0,14.6%,Female,Bogotá,2024-11-26,8.0,3362.034267654188,69,1
CLI-11180,314.0,"1,000",4.0,0.0,4.0,8.7%,Female,Barranquilla,20-Sep-2024,7.0,1637.5056090008004,42,0
CLI-11181,111.0,"$1,000",,3.0,3.0,36.4%,Prefiero no decirlo,Medellin,04-Jul-2024,4.0,137.26491410987762,44,1
CLI-11182,409.0,"$1,000",36.0,1.0,,42.3%,H,Medellin,18/01/2025,8.0,153.87547254756115,41,0
CLI-11183,151.0,"$1,000",31.0,0.0,1.0,41.2,F,cali,31/03/2025,3.0,191.41104320926416,27,0
CLI-11184,358.0,"$1,000",,2.0,3.0,32.2%,F,MEDELLIN,2024/07/21,6.0,693.605178881534,50,1
CLI-11185,243.0,"1,000",7.0,3.0,4.0,41.5%,Masculino,Bogotá,2025/01/18,4.0,1764.2939501547264,39,0
CLI-11186,107.0,"$1,000",59.0,1.0,4.0,35.4,M,cucuta,,0.0,760.0293419403527,20,0
CLI-11187,202.0,"1,000",25.0,4.0,4.0,33.3%,Female,Cúcuta,01/12/2024,4.0,460.8041125858121,58,0
CLI-11188,305.0,"$1,000",37.0,1.0,1.0,2.3%,F,cali,11/05/2025,5.0,211.21374711763522,33,0
CLI-11189,353.0,"1,000",14.0,2.0,3.0,,M,Cúcuta,04-Jun-2024,4.0,330.3129371721085,46,0
CLI-11190,225.0,"1,000",45.0,3.0,3.0,1.7,M,cucuta,21-Aug-2024,5.0,429.25267268199894,47,0
CLI-11191,613.0,"$1,000",3.0,2.0,5.0,4.6%,F,cali,2024/12/23,3.0,748.3486007607601,45,0
CLI-11192,448.0,"$1,000",8.0,1.0,4.0,27.1,F,MEDELLIN,,5.0,284.47810414020324,26,1
CLI-11193,210.0,"1,000",33.0,3.0,5.0,2.4,Mujer,MEDELLIN,07/01/2025,7.0,534.2328989197441,62,1
CLI-11194,384.0,"$1,000",7.0,3.0,,45.7%,Mujer,cucuta,12/12/2024,4.0,489.09650167640746,31,1
CLI-11195,781.0,"$1,000",11.0,2.0,3.0,22.5%,H,Cucuta,,4.0,432.78335905498625,5,0
CLI-11196,793.0,"1,000",,1.0,4.0,35.0%,H,carthagena,09/09/2024,6.0,305.8764152046021,54,0
CLI-11197,117.0,"$1,000",5.0,5.0,1.0,7.4%,M,Cartagena,2024/10/03,7.0,439.07605694234206,54,1
CLI-11198,140.0,"$1,000",34.0,2.0,4.0,42.4,Prefiero no decirlo,Medellin,2024-06-10,3.0,377.2369837601897,24,0
CLI-11199,596.0,"$1,000",10.0,0.0,2.0,23.9%,F,Barranquilla,2025/04/03,4.0,233.38979985274582,41,0
CLI-11200,130.0,"$1,000",15.0,1.0,1.0,27.9%,H,Cali,2024/07/05,6.0,749.3175451883543,58,1
CLI-11201,111.0,"$1,000",20.0,3.0,4.0,32.4%,Mujer,cali,2025-03-29,-1.0,1214.7235116317688,63,0
CLI-11202,183.0,"$1,000",,3.0,3.0,27.0%,F,carthagena,27/02/2025,9.0,454.4452739446455,51,0
CLI-11203,315.0,"$1,000",6.0,3.0,3.0,28.2%,H,BARRANQUILLA,09/10/2024,6.0,390.6461585684213,54,0
CLI-11204,230.0,"$1,000",32.0,3.0,2.0,37.2,male,cali,13-Apr-2025,5.0,686.1758271647748,52,0
CLI-11205,166.0,"$1,000",19.0,2.0,4.0,40.3,Female,Medellin,13-Dec-2024,9.0,459.2994331102029,39,0
CLI-11206,163.0,"1,000",15.0,4.0,4.0,15.3,female,Cartagena,30-Jan-2025,8.0,896.2708407655972,25,1
CLI-11207,160.0,"$1,000",0.0,1.0,4.0,46.1%,H,cali,2025/05/29,4.0,434.6066467173775,38,1
CLI-11208,144.0,"$1,000",17.0,5.0,4.0,17.7%,Male,Bogotá,26-Mar-2025,4.0,608.085202524,58,0
CLI-11209,962.0,"$1,000",5.0,0.0,99.0,13.6,H,Cartagena,2024/12/20,8.0,1357.5475228235016,58,1
CLI-11210,293.0,"1,000",37.0,2.0,1.0,15.6%,Mujer,Cali,02/05/2025,6.0,979.8354839365849,45,1
CLI-11211,417.0,"$1,000",4.0,3.0,,17.9%,H,cali,24/06/2024,2.0,361.48391988562753,36,1
CLI-11212,182.0,"$1,000",32.0,2.0,5.0,15.8%,male,cucuta,2024/12/27,4.0,860.0509102777246,68,0
CLI-11213,219.0,"1,000",27.0,3.0,2.0,42.2,M,Cartagena,02/09/2024,5.0,191.04987036862298,43,0
CLI-11214,159.0,"$1,000",33.0,4.0,3.0,28.1%,NB,Bogotá,19/03/2025,3.0,350.49077907166213,51,0
CLI-11215,50.0,"1,000",49.0,2.0,6.0,48.4%,F,carthagena,10-Nov-2024,4.0,723.0653239946657,23,0
CLI-11216,107.0,"1,000",13.0,1.0,5.0,4.2%,H,Medellin,21-Apr-2025,5.0,1177.1478482890786,41,1
CLI-11217,83.0,"1,000",31.0,2.0,5.0,30.7%,Femenino,carthagena,2025/03/22,6.0,238.4114907239469,58,0
CLI-11218,63.0,"$1,000",38.0,1.0,3.0,4.8%,Femenino,Cali,25/09/2024,5.0,395.7879368844786,21,0
CLI-11219,119.0,"$1,000",30.0,7.0,4.0,22.9%,Female,BARRANQUILLA,30/01/2025,6.0,404.28865053969054,41,1
CLI-11220,542.0,"$1,000",6.0,1.0,3.0,19.1,Prefiero no decirlo,carthagena,08/06/2024,3.0,378.2158196187067,48,0
CLI-11221,238.0,"1,000",8.0,4.0,4.0,34.0,Female,MEDELLIN,03/06/2024,2.0,172.20209593582666,63,0
CLI-11222,531.0,"1,000",47.0,1.0,5.0,37.3,Mujer,bogota,14/04/2025,9.0,572.785906320732,56,0
CLI-11223,313.0,"1,000",17.0,2.0,4.0,11.9,M,carthagena,04/10/2024,3.0,165.18640998131747,0,1
CLI-11224,391.0,"$1,000",37.0,3.0,1.0,9.7,Femenino,Bogotá,20/08/2024,3.0,894.6660279996876,54,0
